Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,MA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Price_Range,Price_Change,Volume_MA_5,Volume_Ratio,Volatility,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,63.47888946533203,63.63367089449897,60.31304793384269,60.68066028625878,201820400,60.17326202392578,60.40012092590332,60.75927047729492,68.95308120727539,60.642557871032125,62.97979961284807,-2.3372417418159444,-3.016068495025097,53.827158570600496,60.75927047729492,68.0625533089718,53.455987645618045,0.08723734037258857,3.32062296065628,2.798229179073253,174170960.0,1.1587488522770961,0.06503024376487519,58.385494232177734,129880000.0,59.236812591552734,165934000.0,58.26457595825195,176218400.0,61.626304626464844,167976400.0,62.504249572753906,252087200.0,62.74367141723633
2020-04-07,62.74367141723633,65.71120059846693,62.63967681398028,65.49352786324853,202887200,60.421888732910155,60.70364570617676,60.44595165252686,68.71708930969238,60.965806108909696,62.962308635395345,-1.9965025264856493,-2.8121553013172074,55.21242984360377,60.44595165252686,66.72464344808131,54.16725985697241,-0.011582087435496602,3.0715237844866508,-2.7498564460122026,175348000.0,1.1570545429659875,0.06289793528978131,63.47888946533203,201820400.0,58.385494232177734,129880000.0,59.236812591552734,165934000.0,61.50053787231445,197002000.0,59.91640853881836,204216800.0,64.34955596923828
2020-04-08,64.34955596923828,64.66396058058191,63.17899331030437,63.54418476916798,168895200,61.638884735107425,61.20065002441406,60.332764625549316,68.47103950500488,61.486383010498706,63.06506769716149,-1.5786846866627826,-2.5654611783863226,58.372003650028006,60.332764625549316,66.21225831438068,54.453270936717956,0.025594366981221972,1.4849672702775436,0.8053712000703044,173883360.0,0.9713131837341997,0.06273572549914017,62.74367141723633,202887200.0,63.47888946533203,201820400.0,58.385494232177734,129880000.0,58.26457595825195,176218400.0,61.626304626464844,167976400.0,64.81391906738281
2020-04-09,64.81391906738281,65.31697539124775,64.0182312530311,64.98563931197687,161834800,62.75430603027344,61.431616973876956,60.57171421051025,68.2021866607666,61.99831163463472,63.19461224310381,-1.1963006084690946,-2.291629064402877,67.06597832699784,60.57171421051025,66.77952285332209,54.36390556769842,0.007216259555334226,1.298744138216648,-0.17172024459405577,173063520.0,0.9351179266433504,0.05825809593217876,64.34955596923828,168895200.0,62.74367141723633,202887200.0,63.47888946533203,201820400.0,59.236812591552734,165934000.0,61.50053787231445,197002000.0,66.0860824584961
2020-04-13,66.0860824584961,66.19491884942454,64.29153673396397,64.89133256393819,131022800,64.2944236755371,62.048584365844725,60.514638328552245,67.96104545593262,62.62719945369031,63.40879522202176,-0.7815957683314494,-1.9896224051885918,71.4536892453535,60.514638328552245,66.48107966935805,54.54819698774644,0.019627935008692976,1.9033821154605732,1.1947498945579014,173292080.0,0.7560807164412823,0.05186374764007715,64.81391906738281,161834800.0,64.34955596923828,168895200.0,62.74367141723633,202887200.0,58.385494232177734,129880000.0,58.26457595825195,176218400.0,69.42361450195312
2020-04-14,69.42361450195312,69.71383985781922,67.24694647516952,67.71856083326759,194994800,65.48336868286133,62.828315353393556,61.05687026977539,67.85594993591309,63.672801768807666,63.85433739090556,-0.18153562209789698,-1.628005048570453,69.09040100517022,61.05687026977539,68.1477875557854,53.96595298376537,0.050502797552768985,2.466893382649701,1.7050536686855366,171926960.0,1.13417232527115,0.043131151044623395,66.0860824584961,131022800.0,64.81391906738281,161834800.0,64.34955596923828,168895200.0,63.47888946533203,201820400.0,59.236812591552734,165934000.0,68.78994750976562
2020-04-15,68.78994750976562,69.24946473289131,67.87091306351424,68.29898835261409,131154400,66.69262390136718,63.55725631713867,61.43863296508789,67.74228309631347,64.46005495972427,64.21993814045075,0.24011681927352413,-1.2543806750016577,68.27270231724883,61.43863296508789,69.32881769883753,53.548448231338256,-0.009127542504570596,1.3785516693770745,0.4909591571515364,157580400.0,0.8323014791179614,0.04252086873148206,69.42361450195312,194994800.0,66.0860824584961,131022800.0,64.81391906738281,161834800.0,62.74367141723633,202887200.0,58.385494232177734,129880000.0,69.33655548095703
2020-04-16,69.33655548095703,69.7017543891835,68.28691861079514,69.50343396347523,157125200,67.69002380371094,64.66445426940918,61.922579002380374,67.59037559509278,65.2102858091447,64.5989468323401,0.6113389768045892,-0.8812367446404085,64.74268408764576,61.922579002380374,70.50938003544161,53.33577796931914,0.00794604431285273,1.4148357783883654,-0.16687848251820014,155226400.0,1.0122324553039947,0.04188113853241788,68.78994750976562,131154400.0,69.42361450195312,194994800.0,66.0860824584961,131022800.0,64.34955596923828,168895200.0,63.47888946533203,201820400.0,68.39573669433594
2020-04-17,68.39573669433594,69.39942831156146,66.95913534892303,68.85284047730217,215250000,68.40638732910156,65.5803466796875,62.382339286804196,67.40710502624512,65.70035517609719,64.88019052582128,0.8201646502759132,-0.5409564656571442,69.69662062114928,62.382339286804196,71.33245962399522,53.43221894961317,-0.013568871140122951,2.4402929626384378,-0.4571037829662288,165909440.0,1.2973945304137005,0.04202068500695252,69.33655548095703,157125200.0,68.78994750976562,131154400.0,69.42361450195312,194994800.0,64.81391906738281,161834800.0,62.74367141723633,202887200.0,66.97608184814453
2020-04-20,66.97608184814453,68.12487900696708,66.95673693299449,67.22277564592211,130015200,68.58438720703126,66.43940544128418,62.95903549194336,67.17729759216309,65.89662081795063,65.03544173488226,0.8611790830683788,-0.2605293559120396,62.59684686303112,62.95903549194336,71.5034320844748,54.41463889941192,-0.02075648154118026,1.1681420739725894,-0.24669379777758138,165707920.0,0.7846046223982535,0.03918158178793943,68.39573669433594,215250000.0,69.33655548095703,157125200.0,68.78994750976562,131154400.0,66.0860824584961,131022800.0,64.34955596923828,168895200.0,64.90583038330078
2020-04-21,64.90583038330078,67.05347766583337,64.19478479973962,66.81888089328784,180991600,67.68083038330079,66.58209953308105,63.491110229492186,66.9274161529541,65.7441915203122,65.02584089402437,0.7183506262878296,-0.06475335947206576,57.34561831259551,63.491110229492186,71.02086903660441,55.96135142237996,-0.03091031018412882,2.8586928660937474,-1.913050509987059,162907280.0,1.1110098947082045,0.03964676736537364,66.97608184814453,130015200.0,68.39573669433594,215250000.0,69.33655548095703,157125200.0,69.42361450195312,194994800.0,64.81391906738281,161834800.0,66.77533721923828
2020-04-22,66.77533721923828,67.21066785744529,65.832115915965,66.17312073347611,116862400,67.27790832519531,66.98526611328126,63.84445590972901,66.70757270812989,65.90282932014698,65.15543321441059,0.7473961057363852,0.09767653356962444,69.50880256842939,63.84445590972901,71.28958695083244,56.39932486862557,0.028803372900356505,1.378551941480282,0.6022164857621704,160048880.0,0.7301669340016624,0.033845331135220647,64.90583038330078,180991600.0,66.97608184814453,130015200.0,68.39573669433594,215250000.0,68.78994750976562,131154400.0,66.0860824584961,131022800.0,66.51656341552734
2020-04-23,66.51656341552734,68.14180934991,66.47786620509702,66.7197182347329,124814400,66.71390991210937,67.20196685791015,64.20130844116211,66.49193748474121,65.9972499502055,65.25625767375257,0.7409922764529284,0.22633968214628525,67.25128489028329,64.20130844116211,71.42626451663654,56.976352365687696,-0.003875290106904683,1.6639431448129898,-0.203154819205551,153586720.0,0.8126640115760009,0.033817692334797166,66.77533721923828,116862400.0,64.90583038330078,180991600.0,66.97608184814453,130015200.0,69.33655548095703,157125200.0,69.42361450195312,194994800.0,68.43685150146484
2020-04-24,68.43685150146484,68.44652764676574,66.99299496104605,67.04136830681426,126161200,66.72213287353516,67.56426010131835,64.49793853759766,66.27799461364746,66.37257326578386,65.49185721654607,0.8807160492377903,0.35721495556458627,72.67074278970705,64.49793853759766,71.9141367666543,57.08174030854103,0.02886932197536285,1.4535326857196935,1.3954831946505806,135768960.0,0.9292344877650974,0.0324936521596692,66.51656341552734,124814400.0,66.77533721923828,116862400.0,64.90583038330078,180991600.0,68.39573669433594,215250000.0,68.78994750976562,131154400.0,68.48522186279297
2020-04-27,68.48522186279297,68.81655786273095,67.70645826657413,68.15387848211901,117087600,67.02396087646484,67.80417404174804,64.92637920379639,66.0762897491455,66.69759612686218,65.71358793108287,0.9840081957793103,0.4825736036075311,64.61865058130184,64.92637920379639,72.21713419923601,57.63562420835677,0.0007067882327562724,1.1100995961568145,0.33134338067395674,133183440.0,0.879145335185816,0.030637297545944363,68.43685150146484,126161200.0,66.51656341552734,124814400.0,66.77533721923828,116862400.0,66.97608184814453,130015200.0,69.33655548095703,157125200.0,67.37513732910156
2020-04-28,67.37513732910156,69.1285646001926,67.28323975471295,68.94717557214871,112004800,67.517822265625,67.5993263244629,65.21382083892823,65.8519962310791,66.80183323489901,65.83666566426945,0.9651675706295606,0.579092397011937,63.2342973721094,65.21382083892823,72.40943697779193,58.01820470006453,-0.01620911057155383,1.8453248454796523,-1.572038243047146,119386080.0,0.9381730265370971,0.030626597093288334,68.48522186279297,117087600.0,68.43685150146484,126161200.0,66.51656341552734,124814400.0,64.90583038330078,180991600.0,68.39573669433594,215250000.0,69.58809661865234
2020-04-29,69.58809661865234,70.05729021048596,68.65938558409466,68.86254043095987,137280800,68.08037414550782,67.67914123535157,65.61819877624512,65.70074256896973,67.23048914009183,66.11454943866818,1.115939701423656,0.6864618578942809,64.46707716268925,65.61819877624512,72.84411154784375,58.39228600464649,0.032845339947009444,1.3979046263912949,0.7255561876924759,123469760.0,1.1118576726803389,0.03119820763765047,67.37513732910156,112004800.0,68.48522186279297,117087600.0,68.43685150146484,126161200.0,66.77533721923828,116862400.0,66.97608184814453,130015200.0,71.05612182617188
2020-04-30,71.05612182617188,71.2326764610738,69.7380327214539,70.12741093803704,183064000,68.98828582763672,67.85109786987304,66.25777606964111,65.55650215148925,67.81904801487337,66.48059183774252,1.3384561771308512,0.816860721741595,66.33340200653512,66.25777606964111,72.9907222353038,59.524829903978414,0.02109592414295247,1.4946437396198888,0.9287108881348303,135119680.0,1.3548285490314957,0.028020249100651047,69.58809661865234,137280800.0,67.37513732910156,112004800.0,68.48522186279297,117087600.0,66.51656341552734,124814400.0,64.90583038330078,180991600.0,69.91217041015625
2020-05-01,69.91217041015625,72.31375937660403,69.13340655240944,69.23014589148127,240616800,69.283349609375,68.00274124145508,66.79154396057129,65.40544151306152,68.14106684491689,66.7347828431065,1.4062840018103913,0.9347453777553543,60.07900117814416,66.79154396057129,72.8385908420744,60.74449707906818,-0.016099266138027257,3.1803528241945855,0.6820245186749787,158010800.0,1.522787049999114,0.028582600988849897,71.05612182617188,183064000.0,69.58809661865234,137280800.0,67.37513732910156,112004800.0,68.43685150146484,126161200.0,66.77533721923828,116862400.0,70.90132904052734
2020-05-04,70.90132904052734,71.02951029776773,69.24706234339718,69.9363419790523,133568000,69.76657104492188,68.39526596069337,67.41733570098877,65.30923271179199,68.5657225673185,67.0434158947673,1.5223066725511956,1.0522576367145227,54.44235219643992,67.41733570098877,72.27507052633185,62.55960087564571,0.014148589931738176,1.7824479543705536,0.9649870614750427,161306880.0,0.8280365970750907,0.02807810463823547,69.91217041015625,240616800.0,71.05612182617188,183064000.0,69.58809661865234,137280800.0,68.48522186279297,117087600.0,66.51656341552734,124814400.0,71.96548461914062
2020-05-05,71.96548461914062,72.79745613687825,71.21574190038736,71.36085458478117,147751200,70.68464050292968,69.10123138427734,67.8416654586792,65.30623405456544,69.08876288298345,67.40801357805422,1.680749304929222,1.1779559703574627,59.305544998054934,67.8416654586792,72.73337113953835,62.94995977782006,0.015008965177577993,1.581714236490896,0.6046300343594595,168456160.0,0.8770899206060496,0.021515796506835192,70.90132904052734,133568000.0,69.91217041015625,240616800.0,71.05612182617188,183064000.0,67.37513732910156,112004800.0,68.43685150146484,126161200.0,72.70796966552734
2020-05-06,72.70796966552734,73.33919985774601,72.28230777359485,72.66685157702763,142333600,71.3086151123047,69.69449462890626,68.33988037109376,65.366939163208,69.64556392645174,67.80060291786705,1.84496100858469,1.3113569780029082,59.767411224240796,68.33988037109376,73.07249370572058,63.60726703646694,0.010317238191559941,1.0568920841511584,0.0411180884997151,169466720.0,0.8398911597510119,0.02109972864305596,71.96548461914062,147751200.0,70.90132904052734,133568000.0,69.91217041015625,240616800.0,69.58809661865234,137280800.0,68.48522186279297,117087600.0,73.46012878417969
2020-05-07,73.46012878417969,73.80598277550787,73.03205337405477,73.33436839325711,115215200,71.78941650390625,70.38885116577148,68.79540901184082,65.42058174133301,70.23242005840989,68.21982705611244,2.01259300229745,1.4516041828618167,64.83434165737006,68.79540901184082,73.66276246456975,63.92805555911188,0.010344933603736228,0.7739294014531026,0.1257603909225793,155896960.0,0.739047124459643,0.02068700340232351,72.70796966552734,142333600.0,71.96548461914062,147751200.0,70.90132904052734,133568000.0,71.05612182617188,183064000.0,67.37513732910156,112004800.0,75.20858764648438
2020-05-08,75.20858764648438,75.26193940487305,73.79234971555809,74.11973516927421,133838400,72.84869995117188,71.06602478027344,69.3151424407959,65.60172615051269,70.99798430272904,68.73751302576962,2.2604712769594215,1.6133776016813377,73.65849102357274,69.3151424407959,74.59483555466595,64.03544932692584,0.02380146742515965,1.469589689314958,1.0888524772101675,134541280.0,0.9947757297983192,0.021032234338405557,73.46012878417969,115215200.0,72.70796966552734,142333600.0,71.96548461914062,147751200.0,69.91217041015625,240616800.0,69.58809661865234,137280800.0,76.39203643798828
2020-05-11,76.39203643798828,76.88674476777591,74.50775467946016,74.71631428574544,145946400,73.94684143066407,71.85670623779296,69.8304401397705,65.80731391906738,71.8278384773843,69.30451476000803,2.5233237173762717,1.7953668248203245,84.78175690473968,69.8304401397705,75.75544465579647,63.905435623744545,0.015735553991077067,2.3789900883157458,1.675722152242841,137016960.0,1.0651703263595982,0.02093357178935662,75.20858764648438,133838400.0,73.46012878417969,115215200.0,72.70796966552734,142333600.0,70.90132904052734,133568000.0,71.05612182617188,183064000.0,75.51900482177734
2020-05-12,75.51900482177734,77.52695980197926,75.39775148384071,77.07589353648245,162301200,74.65754547119141,72.67109298706055,70.13520965576171,65.87233787536621,72.39571022267555,69.76484735717614,2.6308628654994095,1.9624660329561419,78.17747395295501,70.13520965576171,76.57666331370255,63.69375599782088,-0.011428306626170781,2.129208318138552,-1.55688871470511,139926960.0,1.159899421812637,0.018695252453934896,76.39203643798828,145946400.0,75.20858764648438,133838400.0,73.46012878417969,115215200.0,71.96548461914062,147751200.0,69.91217041015625,240616800.0,74.60718536376953
2020-05-13,74.60718536376953,76.61999543008798,73.53045501521297,75.69846552238357,200622400,75.03738861083984,73.17300186157226,70.42607154846192,65.96502906799316,72.73593716745924,70.12353906136823,2.612398106091007,2.0924524475831148,75.01986576218465,70.42607154846192,77.13169163453749,63.72045146238635,-0.012074039642864465,3.0895404148750174,-1.0912801586140404,151584720.0,1.3235001522580905,0.01881852208436963,75.51900482177734,162301200.0,76.39203643798828,145946400.0,75.20858764648438,133838400.0,72.70796966552734,142333600.0,70.90132904052734,133568000.0,75.06553649902344
2020-05-14,75.06553649902344,75.1261631825109,73.12305519185568,73.84572792328466,158929200,75.3584701538086,73.57394332885742,70.71252059936523,66.00197395324707,73.09433706462296,70.489612945639,2.6047241189839667,2.1949067818632853,72.53664521517635,70.71252059936523,77.70547791519866,63.71956328353181,0.006143525359106894,2.0031079906552094,1.2198085757387815,160327520.0,0.9912783532109771,0.018804124962851027,74.60718536376953,200622400.0,75.51900482177734,162301200.0,76.39203643798828,145946400.0,73.46012878417969,115215200.0,71.96548461914062,147751200.0,74.6217269897461
2020-05-15,74.6217269897461,74.66780385011373,72.80292692486488,72.8368814117532,166348400,75.24109802246093,74.0448989868164,71.02382011413575,66.07754264831543,73.32932013002652,70.79569546742471,2.5336246626018095,2.26265035801099,70.31699938770437,71.02382011413575,78.13582858435358,63.91181164391792,-0.0059122938431688254,1.8648769252488506,1.784845577992897,166829520.0,0.997116097918402,0.018499992131146184,75.06553649902344,158929200.0,74.60718536376953,200622400.0,75.51900482177734,162301200.0,75.20858764648438,133838400.0,72.70796966552734,142333600.0,76.37989807128906
2020-05-18,76.37989807128906,76.75336041216173,75.25467098028571,75.94581646414036,135178400,75.2386703491211,74.59275588989257,71.49401092529297,66.20709068298339,73.79863981329768,71.209340104748,2.5892997085496887,2.32798022811873,78.58656973370239,71.49401092529297,78.72173465981668,64.26628719076926,0.02356111487187329,1.4986894318760164,0.43408160714869837,164675920.0,0.8208753289491263,0.01795830628405466,74.6217269897461,166348400.0,75.06553649902344,158929200.0,74.60718536376953,200622400.0,76.39203643798828,145946400.0,73.46012878417969,115215200.0,75.93853759765625
2020-05-19,75.93853759765625,77.24321718664922,75.90701054835078,76.39687132782922,101729600,75.32257690429688,74.99006118774415,72.04564628601074,66.43838661193848,74.12785485704515,71.55965103014861,2.5682038268965357,2.376024947874291,72.71521552253469,72.04564628601074,78.82648022604333,65.26481234597814,-0.005778489953218724,1.3362066382984352,-0.4583337301729671,152561600.0,0.6668099967488542,0.01595209287683167,76.37989807128906,135178400.0,74.6217269897461,166348400.0,75.06553649902344,158929200.0,75.51900482177734,162301200.0,75.20858764648438,133838400.0,77.41541290283203
2020-05-20,77.41541290283203,77.48573451404336,76.75821444789756,76.79701640617802,111504800,75.88422241210938,75.4608055114746,72.57765007019043,66.60649391174316,74.63363301793544,71.99341116886592,2.640221849069519,2.428864328113337,72.7324793341097,72.57765007019043,79.28665882453839,65.86864131584247,0.019448297951175864,0.7275200661458001,0.6183964966540145,134738080.0,0.8275670842274137,0.015438892108131446,75.93853759765625,101729600.0,76.37989807128906,135178400.0,74.6217269897461,166348400.0,74.60718536376953,200622400.0,76.39203643798828,145946400.0,76.83827209472656
2020-05-21,76.83827209472656,77.81800152461432,76.60061279419715,77.27720875945423,102688800,76.23876953125,75.79861984252929,73.09373550415039,66.81099342346191,74.97280826051869,72.3522897559667,2.6205185045519954,2.467195163401069,75.80432985681979,73.09373550415039,79.41646872077388,66.7710022875269,-0.007455115027673709,1.21738873041717,-0.43893666472766313,123490000.0,0.8315555915458741,0.015598040813636922,77.41541290283203,111504800.0,75.93853759765625,101729600.0,76.37989807128906,135178400.0,75.06553649902344,158929200.0,75.51900482177734,162301200.0,77.33296966552734
